"serial_no","category","intm_id","page","name","trade_name","registration_no","email","telephone","fax_no","address","contact_person","correspondence_address","correspondence_email","correspondence_telephone","correspondence_fax","website","exchange_name","emails_all","phone_numbers_all","validity","source_url"
"450","Registered Portfolio Managers","33","18","Systematix Wealth and Asset Services Private Limited","","INP000009728","compliance_pms@systematixgroup.in","09102266198000","09102266198029","The Capital, A wing, No. 603 - 606, 6th Floor, Plot No. C 70, G Block, , Bandra Kurla Complex, Bandra East,, MUMBAI, MAHARASHTRA, 400051","Pradeep Gotecha","The Capital, A wing, No. 603 - 606, 6th Floor, Plot No. C 70, G Block, , Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","","","compliance_pms@systematixgroup.in","09102266198000","Nov 28, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"451","Registered Portfolio Managers","33","19","T G P ADVISORS LLP","","INP000009791","rajesh@tridentgp.in","000000000000000000","000000000000000000","No. 62, 17th Main, 2nd Block, , Kormangala, Bangalore, BANGALORE, KARNATAKA, 560034","Rajesh Ramaiah","No. 62, 17th Main, 2nd Block, , Kormangala, Bangalore, BANGALORE, KARNATAKA, 560034","","","","https://tridentgp.in/about","","rajesh@tridentgp.in","000000000000000000","Jan 21, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"452","Registered Portfolio Managers","33","19","T.RAM FINANCIAL SERVICES PRIVATE LIMITED","","INP000006068","subashr@tramfsl.com","9104424335067","","No 15, SIXTH STREET NANDANAM EXTENSION, CHENNAI, TAMIL NADU, 600035","VEDALAKSHMI PARAMESWARAN","No 15, SIXTH STREET NANDANAM EXTENSION, CHENNAI, TAMIL NADU, 600035","","","","tramfsl.com","","subashr@tramfsl.com","9104424335067","Jul 16, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"453","Registered Portfolio Managers","33","19","Tailwind Financial Services Private Limited","","INP000008871","compliance@tailwindamc.com","910229640696416","910229640696416","6th Floor, Simba Tower, Vishveshwar Nagar,, Near Virwani Industrial Estate, Goregaon East, MUMBAI, MAHARASHTRA, 400063","Pranita Manchekar","6th Floor, Simba Tower, Vishveshwar Nagar, Near Virwani Industrial Estate, Goregaon East, MUMBAI, MAHARASHTRA, 400063","","","","","","compliance@tailwindamc.com","910229640696416","Aug 06, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"454","Registered Portfolio Managers","33","19","Tamohara Investment Managers Private Limited","","INP000008020","rajesh@tamohara.net","910229769644474","910229769644474","1402, Peninsula Park,Off Veera Desai Road, Andheri West, MUMBAI, MAHARASHTRA, 400053","Rajesh Kodnaney","1402,Peninsula Park,Off Veera Desai Road,Andheri West, MUMBAI, MAHARASHTRA, 400053","","","","","","rajesh@tamohara.net","910229769644474","Apr 13, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"455","Registered Portfolio Managers","33","19","Tata Asset Management Private Limited","","INP000001058","","912266578222","912266578222","1903 B Wing Parinee Crescenzo G Block, BKC, Bandra East,, MUMBAI, MAHARASHTRA, 400051","Parvez Pochkhanawala","Mafatlal Centre 9th Floor, Nariman Point, MUMBAI, MAHARASHTRA, 400021","","","","","","","912266578222","Sep 16, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"456","Registered Portfolio Managers","33","19","TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED","","INP000004490","","61471177","61471177","202, Cosmos Court, Opp. IOCL Petrol Pump, S. V. Road, Vile Parle West, MUMBAI, MAHARASHTRA, 400056","Mrs. Deepali Vaidya","201, Cosmos Court, Opp. IOCL Petrol Pump, S. V. Road, Vile Parle West, MUMBAI, MAHARASHTRA, 400056","","","","","","","61471177","Sep 11, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"457","Registered Portfolio Managers","33","19","TCG ADVISORY SERVICES PRIVATE LIMITED","","INP000005133","","","","TCG FINANCIAL CENTRE 11TH AND 12TH FLOORS, PLOT NO C 53 G BLOCK BKC BANDRA EAST, MUMBAI, MAHARASHTRA, 400051","","IL &FS Financial center, MUMBAI, MAHARASHTRA, 400051","","","","","","","","May 31, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"458","Registered Portfolio Managers","33","19","THE HONGKONG AND SHANGHAI BANKING CORPOR","","INP000000795","","2268 1068","2268 1068","INDIA AREA MANAGEMENT, 52/60 MAHATMA GANDHI ROAD,, FORT, MUMBAI, MAHARASHTRA, 400001","JASMINE BATLIWALLA","PRIVATE BANKING, 52/60 MAHATMA GANDHI ROAD, FORT, MUMBAI, MAHARASHTRA, 400001","","","","hsbc.co.in","","","2268 1068","May 01, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"459","Registered Portfolio Managers","33","19","THINQWISE WEALTH MANAGERS LLP","","INP000008109","compliance@thinqwise.com","9102249605300","9102249605300","CS 77 Flat B3203 Floor 32 One Avighna Park Currey Road , Mahadev Palav Marg Near Bharat Mata Cinema Parel, MUMBAI, MAHARASHTRA, 400012","NITESH MORE","Office No 203 A 2nd Floor Centre Point Premises Co op Society LTD 100, Dr Ambedkar Road Opp Bharat Mata Cinema Lalbaug Parel, MUMBAI, MAHARASHTRA, 400012","","","","","","compliance@thinqwise.com","9102249605300","May 16, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"460","Registered Portfolio Managers","33","19","TRADESWIFT BROKING PRIVATE LIMITED","","INP000008446","pms@tradeswift.net","9101414050505","","4TH FLOOR,BAID HOUSE, 1 TARA NAGAR AJMER ROAD, JAIPUR, RAJASTHAN, 302006","AJAY MUNDHRA","4TH FLOOR,BAID HOUSE, 1 TARA NAGAR AJMER ROAD, JAIPUR, RAJASTHAN, 302006","","","","","","pms@tradeswift.net","9101414050505","Jul 30, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"461","Registered Portfolio Managers","33","19","Trilithon Partners LLP","","INP000009898","supratim.chattopadhyay@trilithon.in","0220919531709414","0220919531709414","Flat No. D1106, Ramky Towers, Mindspace Road, Gachibowli, K.V.Rangareddy, Seri Lingampally, HYDERABAD, TELANGANA, 500032","Supratim Chattopadhyay","Office 10, 4th Floor, Jyothi Imperial, Gachibowli, HYDERABAD, TELANGANA, 500032","","","","https://www.trilithon.in/","","supratim.chattopadhyay@trilithon.in","0220919531709414","Mar 30, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"462","Registered Portfolio Managers","33","19","TRIVANTAGE CAPITAL MANAGMENT INDIA PRIVATE LIMITED","","INP000004656","","9820410421","9820410421","Flat No. 2005, The Imperial Tower North, B B Nakashe Marg,, M P Hill Compound, Tardeo, MUMBAI, MAHARASHTRA, 400034","Shridhar Iyer","Office No. 1135, Regus Midtown Business Centre, , Level 11, Tower B, Peninsula Business Park, S B Road, Lower Parel, MUMBAI, MAHARASHTRA, 400013","","","","trivantagecapital.com","","","9820410421","Jan 29, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"463","Registered Portfolio Managers","33","19","True Beacon Investment Advisors LLP","","INP200007353","sandhya@truebeacon.com","00919004090212","00919004090212","New No. 114, Old No. 72.8, Cunningham Road, SRT Road, BANGALORE, KARNATAKA, 560051","Sandhya Rai","New No. 114, Old No. 72.8, Cunningham Road, SRT Road, BANGALORE, KARNATAKA, 560051","","","","","","sandhya@truebeacon.com","00919004090212","Mar 09, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"464","Registered Portfolio Managers","33","19","True North Credit Fund Managers LLP","","INP000007748","compliance@truenorth.co.in","9102266824821","","Suite F9C Grand Hyatt Plaza, Santacruz East, MUMBAI, MAHARASHTRA, 400055","SUSHIM DESAI","Suite F9C Grand Hyatt Plaza, Santacruz East, MUMBAI, MAHARASHTRA, 400055","","","","truenorth.co.in/","","compliance@truenorth.co.in","9102266824821","Dec 30, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"465","Registered Portfolio Managers","33","19","True North Managers LLP","","INP000008002","","","","Suite F9C Grand Hyatt Plaza, Santacruz East, MUMBAI, MAHARASHTRA, 400055","Paras Nayyar","","","","","truenorth.co.in/","","","","Apr 10, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"466","Registered Portfolio Managers","33","19","TRUST INVESTMENT ADVISORS PVT. LTD.","","INP000001843","co.pms@trustgroup.in","9102242245053","9102242245053","109 by 110, FIRST FLOOR, BALARAMA PREMISES CO OP SOC LTD, VILLAGE PARIGKHARI, BANDRA KURLA COMPLEX, BANDRA E, MUMBAI, MAHARASHTRA, 400051","Aayushi Mulasi","CORPORATE OFFICE NAMAN CENTRE 1101 1102, 11TH FLOOR G BLOCK C 31 BANDRA KURLA COMPLEX BANDRA EAST, MUMBAI, MAHARASHTRA, 400051","","","","","","co.pms@trustgroup.in","9102242245053","Oct 01, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"467","Registered Portfolio Managers","33","19","TRUSTLINE HOLDING PVT. LTD.","","INP000002254","","","","6/13, 3rd Floor, Eastern Wing, North Avenue, Kesava Perumalpuram, R.A. Puram,, CHENNAI, TAMIL NADU, 600028","","39/19, IInd Floor, Aspen Court, 6th Main Road, Raja Annamalaipuram, CHENNAI, TAMIL NADU, 600028","","","","","","","","Jul 19, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"468","Registered Portfolio Managers","33","19","TRUSTLINE SECURITIES LIMITED","","INP000004268","","01204663333","01204663333","C-633, NEW FRIENDS COLONY, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110025","AMIT GOEL","TRUSTLINE TOWER, B-3, , SECTOR-3, NOIDA, UTTAR PRADESH, 0120","","","","trustline.in/","","","01204663333","Feb 28, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"469","Registered Portfolio Managers","33","19","TULSIAN PMS LIMITED","","INP000005838","info@tulsianpms.com","91229833909511","91229833909511","A-504, A Wing, Kohinoor Square, NC Kelkar Marg, Shivaji Park, Dadar (W),, MUMBAI, MAHARASHTRA, 400028","VINOD AMERIA","A504, A Wing, Kohinoor Square, NC Kelkar Marg, Shivaji Park, MUMBAI, MAHARASHTRA, 400028","","","","","","info@tulsianpms.com","91229833909511","Sep 26, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"470","Registered Portfolio Managers","33","19","TURTLE WEALTH MANAGEMENT PVT. LTD.","","INP000006758","vibhati@turtlewealth.in","91919925238849","91919925238849","1001 Rajhans Montessa, B/S Le Meridien Hotel , Dumas Road, Magdalla, SURAT, GUJARAT, 395007","Vibhati Arya","1001 Rajhans Montessa, B/S Le Meridien Hotel , Dumas Road, Magdalla, SURAT, GUJARAT, 395007","","","","turtlewealth.in/","","vibhati@turtlewealth.in","91919925238849","May 08, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"471","Registered Portfolio Managers","33","19","TVS Capital Funds Private Limited","","INP000004466","s.ravikrishnan@tvscapital.in","9104424679400","9104424679400","Harita Towers No. 119 2nd Floor, St. Marys Road Abhiramapuram Teynampet, CHENNAI, TAMIL NADU, 600018","S Ravi Krishnan","Harita Towers No. 119 2nd Floor, St. Marys Road Abhiramapuram Teynampet, CHENNAI, TAMIL NADU, 600018","","","","","","s.ravikrishnan@tvscapital.in","9104424679400","Jan 27, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"472","Registered Portfolio Managers","33","19","Unicorn Investment Managers LLP","","INP000008923","rutvik@unicornim.in","91229167822334","91229167822334","1806 Tower no 1 Cresent Bay, Jerbai Wadia Road Parel, MUMBAI, MAHARASHTRA, 400012","Rutvik Pathak","603 B Wing Trade World Kamla City, Senpati Bapat Marg Lower Parel, MUMBAI, MAHARASHTRA, 400012","","","","unicornim.in/","","rutvik@unicornim.in","91229167822334","Aug 30, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"473","Registered Portfolio Managers","33","19","UNIFI CAPITAL PRIVATE LIMITED","","INP000000613","compliance@unificap.com","9109633512464","9109633512464","NO 11, KAKANI TOWERS,, 15 KHADER NAWAZ KHAN RD,, CHENNAI, TAMIL NADU, 600006","Anu Kaimal","No11 Kakani Towers 15 Khader Nawaz Khan Road Nungambakkam Chennai 600006, CHENNAI, TAMIL NADU, 600006","","","","","","compliance@unificap.com","9109633512464","Mar 01, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"474","Registered Portfolio Managers","33","19","UNIQUE ASSET MANAGEMENT LLP","","INP000006855","niraligopani@gmail.com","0912225100447","0912225100447","710/711 Skyline Wealth Space, , Premier Road, Near SBI, Vidyavihar West. Mumbai, MUMBAI, MAHARASHTRA, 400086","Nirali Gopani","710/711 Skyline Wealth Space, , Premier Road, Near SBI, Vidyavihar West. Mumbai, MUMBAI, MAHARASHTRA, 400086","","","","","","niraligopani@gmail.com","0912225100447","Aug 05, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"475","Registered Portfolio Managers","33","19","Upachaya Wealth Advisors LLP","","INP000009986","agarwalvandana1978@gmail.com","091009833084533","091009833084533","Unit No 535 part, H Wing, Kanakia Zillion, Junction KF LBS Marg and CST Road, Kurla West, MUMBAI, MAHARASHTRA, 400070","Vandana Agarwal","","","","","http: www.Upachaya.co.in","","agarwalvandana1978@gmail.com","091009833084533","May 06, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"476","Registered Portfolio Managers","33","20","UTI Alternatives Private Limited","","INP000007526","ayushi.mittal@uti.co.in","910008447011387","","UTI Tower, GN Block, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","Ayushi Mittal","The Circle, 5th Floor, Huda City Centre Metro Station, GURGAON, HARYANA, 122002","","","","","","ayushi.mittal@uti.co.in","910008447011387","Aug 10, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"477","Registered Portfolio Managers","33","20","UTI ASSET MANAGEMENT COMPANY PVT LTD","","INP000000860","","","","UTI TOWER, GN BLOCK,, BANDRA-KURLA COMPLEX,, MUMBAI, MAHARASHTRA, 400051","","UTI TOWER, GN BLOCK, BANDRA-KURLA COMPLEX, MUMBAI, MAHARASHTRA, 400051","","","","utiwms.com/","","","","Feb 01, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"478","Registered Portfolio Managers","33","20","V.E.C Assago Capital Management LLP","","INP000008701","rajendra.khatu@vecinvestments.com","0912243470883","","1111, 11th Floor, Raheja Chamber 213, Nariman Point, MUMBAI, MAHARASHTRA, 400021","Tanmay Oak","1111, 11th Floor, Raheja Chamber 213, Nariman Point, MUMBAI, MAHARASHTRA, 400021","","","","Under constuction","","rajendra.khatu@vecinvestments.com","0912243470883","May 06, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"479","Registered Portfolio Managers","33","20","VAL-Q INVESTMENT ADVISORY PRIVATE LIMITED","","INP000004581","","9870404494","9870404494","603 , Balarama , Bandra Kurla Complex , Bandra EAST, MUMBAI, MAHARASHTRA, 400051","Yesha Shah","301, Madhava, Bandra Kurla Complex, Bandra (E), MUMBAI, MAHARASHTRA, 400051","","","","val-q.co.in","","","9870404494","Dec 05, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"480","Registered Portfolio Managers","33","20","Valcreate Investment Managers LLP","","INP000007599","dpk.jkumar@outlook.com","91809739112869","91809739112869","203 Sunder Bhavan 16th Road Khar W, MUMBAI, MAHARASHTRA, 400052","Deepak Jayakumar","203 Sunder Bhavan 16th Road Khar W, MUMBAI, MAHARASHTRA, 400052","","","","valcreate.com/","","dpk.jkumar@outlook.com","91809739112869","Oct 28, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"481","Registered Portfolio Managers","33","20","VALENTIS ADVISORS PRIVATE LIMITED","","INP000005125","ashish.shah@valentisadvisors.com","91222267470251","91222267470251","312, 12th Floor, Shalaka, 9 M. Karve Road, Cooperage, MUMBAI, MAHARASHTRA, 400021","Ashish Shah","1313, Dalamal Tower, Nariman Point, MUMBAI, MAHARASHTRA, 400021","","","","www.valentisadvisors.com","","ashish.shah@valentisadvisors.com","91222267470251","May 30, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"482","Registered Portfolio Managers","33","20","Vallum Capital Advisors Private Limited","","INP000007650","madhavi.gore@vallum.in","910228655664538","910228655664538","B-403, Kanakia Wall Street, , Andheri Kurla Road, Chakala MIDC, MUMBAI, MAHARASHTRA, 400093","Madhavi Gore","B-403, Kanakia Wall Street, , Andheri Kurla Road, Chakala MIDC, MUMBAI, MAHARASHTRA, 400093","","","","","","madhavi.gore@vallum.in","910228655664538","Nov 30, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"483","Registered Portfolio Managers","33","20","Valtrust Partners LLP","","INP100007578","co@valtrustcapital.com","91004428341032","91004428341032","Unit 315 and 315A, Rectangle 1, D-4, Saket, Saket (South Delhi), NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110017","Anushri Chandak","Unit 315 and 315A, Rectangle 1, D-4, Saket, Saket (South Delhi), NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110017","","","","","","co@valtrustcapital.com","91004428341032","Oct 06, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"484","Registered Portfolio Managers","33","20","Value Prolific Investments and Consulting Private Limited","","INP100007189","pratap.singh@valpro.co.in","9101146001023","9101146001023","F-3 , Bhagat Singh Market, New Delhi, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110001","Pratap Singh","A-125, Neeti Bagh, New Delhi, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110049","","","","valpro.co.in","","pratap.singh@valpro.co.in","9101146001023","Apr 01, 2021 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"485","Registered Portfolio Managers","33","20","VALUEQUEST INVESTMENT ADVISORS PVT. LTD.","","INP000003724","HITEN@VALUEQUEST.IN","9102269394444","9102269394444","QUEST, 6TH FLOOR, 1073, RAJABHAU DESAI MARG,, BEHIND BEAU MONDE TOWERS, PRABHADEVI, MUMBAI, MAHARASHTRA, 400025","HITEN GALA","QUEST, 6TH FLOOR, 1073, RAJABHAU DESAI MARG, BEHIND BEAU MONDE TOWERS, PRABHADEVI, MUMBAI, MAHARASHTRA, 400025","","","","https://www.valuequest.in/","","HITEN@VALUEQUEST.IN","9102269394444","Jun 09, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"486","Registered Portfolio Managers","33","20","VANSH CAPITAL PRIVATE LIMITED","","INP000009579","vanshcapitalpmscompliance@gmail.com","0919075976318","0919075976318","795, Bhandarkar Road, Mini Apartment, Near Metro Police Lab, Deccan Gymkhana, PUNE, MAHARASHTRA, 411004","Shrawani Salunke","795, Bhandarkar Road, Mini Apartment, Near Metro Police Lab, Deccan Gymkhana, PUNE, MAHARASHTRA, 411004","","","","","","vanshcapitalpmscompliance@gmail.com","0919075976318","Aug 05, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
